assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population_x,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population_y,category,main_common_name,location_clean,location_detail_clean,threat_clean,main_threat_clean,needs_manual_review,country_code
230929845,22704335,Moho bishopi,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species was formerly found in the Hawaiian Islands, USA, but there have been no confirmed records since 1904 and is now considered Extinct. A single bird thought to be this species was observed in 1981 on the north-east slope of Haleakala but there have been no further confirmed records despite intensive searching. Habitat loss, predation and disease were the likely causes of its extinction.",It occurred in low and high altitude moist forest.,"Habitat destruction caused by conversion to agriculture and grazing by feral mammals inevitably initiated the species' decline, with introduced black rat Rattus rattus and the spread of disease carried by introduced mosquitoes blamed for the population crash early in the 20th century (Pratt 1994).",None remain.,,"Moho bishopi was a forest bird endemic to the Hawaiian Islands, USA (Pratt et al. 1987). It was last recorded on Moloka'i in 1904 by Munro (1944), who received local reports of its survival until 1915, but could find no more birds despite numerous further searches up until 1949. There is very little historical information about its occurrence on Maui, and although a single bird believed to be this species was observed in 1981 on the north-east slope of Haleakala (Sabo 1982), there have been no further confirmed records despite intensive searching (Collar et al. 1994) and the species is presumed extinct (Reynolds and Snetsinger 2001).",,Terrestrial,,Oceanian,1904,FALSE,FALSE,Global,22704335,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,Moho bishopi,"(Rothschild, 1893)",,,,EX,Bishop's Oo,Pacific Islands,Hawaii,Invasive Species; Habitat Loss; Agriculture; Disease,Invasive Species,,NZ
230938174,22704342,Moho nobilis,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species was known from the Big Island of Hawai`i, but was last collected in 1902 with one unconfirmed record in 1934. It is now Extinct. Habitat destruction, hunting and introduced disease were probably the major causes.",It was found in moist montane forest.,"Its decline to extinction was presumably caused by habitat destruction, disease and hunting (Hume 2017).",None remain.,,"Moho nobilis was only found in forest on the Big Island of Hawai`i, USA (Pratt et al. 1987). It was last collected in 1902 but there was an unconfirmed record in 1934 (Munro 1944, Hume 2017).",This species was hunted for its yellow plumes and for museum skins (Hume 2017).,Terrestrial,,Oceanian,1902,FALSE,FALSE,Global,22704342,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,Moho nobilis,"(Merrem, 1786)",,,,EX,Hawaii Oo,North America,United States,Invasive Species; Habitat Loss; Overharvesting; Disease,Invasive Species,,AU
230941073,22704348,Chaetoptila angustipluma,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species was known from the Hawaiian Islands, USA, but it has not been recorded since a specimen was collected in 1859. Deforestation, hunting and introduced predators are likely to have contributed to this species' extinction.",It was restricted to montane plateau forest and fed on nectar (Amante-Helweg et al. 2009).,"Deforestation, hunting and introduced predators are likely to have contributed to this species' extinction.",None remain.,,"Chaetoptila angustipluma is known historically only from the Big Island of Hawaii, USA. Only four specimens were ever collected, between 1840 and 1859 (Greenway 1967).",,Terrestrial,,Oceanian,1859,FALSE,FALSE,Global,22704348,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Chaetoptila,Chaetoptila angustipluma,"(Peale, 1848)",,,,EX,Kioea,Pacific Islands,Hawaii,Invasive Species; Habitat Loss; Overharvesting,Invasive Species,,GU
230946240,22704323,Moho braccatus,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species was known from the Hawaiian island of Kaua'i, USA, but it is now Extinct having been last seen in 1985 with one possible recording in 1987. Habitat destruction and invasive species were the major causes.",It was common in forests from sea level to the highest elevations.,"Habitat destruction and the introduction of black rat Rattus rattus, pigs and disease-carrying mosquitoes to the lowlands were the probable causes of this species' extinction (Collar et al. 1994).",None remain.,,"Moho braccatus was endemic to Kaua'i, Hawaii, USA. It was common in the 1890s, but declined drastically during the early 20th century (Pratt et al. 1987). By the 1970s, it was confined to the Alaka'i Wilderness Preserve (Pratt 1994). In 1981, a single pair remained, the female of which was not found after Hurricane Iwa in 1982, the male being last seen in 1985. The last possible report, of vocalisations only, was in 1987, and the species has not been recorded during subsequent surveys of Alaka'i (Conant et al. 1998, Hume 2017).",,Terrestrial,,Oceanian,1987,FALSE,FALSE,Global,22704323,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,Moho braccatus,"(Cassin, 1855)",,,,EX,Kauai Oo,Pacific Islands,Hawaii,Invasive Species; Habitat Loss; Disease,Invasive Species,,GU
230949308,22705595,Turnagra capensis,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species is known from New Zealand's South Island, but is now Extinct as a result predation and habitat destruction. The last confirmed record was of the nominate subspecies, in 1905.",It was observed foraging in native forest undergrowth.,"Its extinction was probably mainly due to predation by introduced mammals (Greenway 1967), but habitat destruction is likely to have been a contributing factor.",None remain.,,"Turnagra capensis, according to Walter Buller, was common until 1863 on the South Island, New Zealand, from where it is known from numerous specimens (Greenway 1967). However, the species declined very rapidly in the 1880s, and the definite record was from 1905 (Tennyson and Martinson 2006). There have been unconfirmed reports since, including in 1963 (Knox and Walters 1994).",,Terrestrial,,Oceanian,1905,FALSE,FALSE,Global,22705595,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Turnagra,Turnagra capensis,"(Sparrman, 1787)",,,,EX,South Island Piopio,Oceania,New Zealand,Invasive Species; Habitat Loss,Invasive Species,,PF
230957445,22728820,Turnagra tanagra,Extinct,,2023,2023-03-24 00:00:00 UTC,3.1,English,"This species is known from New Zealand's North Island, but has been driven Extinct by habitat loss and predation. The last confirmed record dates from 1902, and there have been no reports at all since 1970.","Very little is known, although it is likely to have required large tracts of primary native forest.","Presumably both habitat destruction and direct predation by people, cats and rats caused the species' extinction (Greenway 1967).",None remain.,,"Turnagra tanagra was endemic to the North Island, New Zealand. Walter Buller described it as common in the 1870s, but there were few specimens ever collected (specimens are only known to exist in Chicago, Philadelphia (USA), Tring (U.K.) and Wellington (New Zealand)), the last being from 1902. Occasional unconfirmed sight records persisted until 1970 (Tennyson and Martinson 2006).",,Terrestrial,,Oceanian,1902,FALSE,FALSE,Global,22728820,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Turnagra,Turnagra tanagra,"(Schlegel, 1865)",,,,EX,North Island Piopio,Oceania,New Zealand,Invasive Species; Habitat Loss,Invasive Species,,CH
231049026,22714223,Zosterops strenuus,Extinct,,2023,2023-03-27 00:00:00 UTC,3.1,English,"This species was endemic to Lord Howe Island, Australia, but it is now Extinct due to overpredation by introduced rats. It was last recorded in 1908, and not found on a survey in 1928.","It inhabited lowland forest, palm glades and the scrubby vegetation of more open and settled areas. It probably fed on fruit, insects, flowers and other birds' eggs (Garnett et al. 2011).",The cause of its extinction was predation by Black Rats.,No extant population remains.,,"Zosterops strenuus was endemic to lowland forests on Lord Howe Island, Australia (Stattersfield et al. 1998). It was very common before 1918 (McAllan et al. 2004), with the last records coming from 1908 (Hull 1909), but it plummeted to extinction following the arrival of Black Rats Rattus rattus on the island in 1918 (Hindwood 1940, Hume 2017). It could not be found in 1928 (Sharland 1929).",,Terrestrial,,Australasian,1908,FALSE,FALSE,Global,22714223,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,Zosterops strenuus,"Gould, 1855",,,,EX,Robust White-eye,Oceania,Australia,Invasive Species,Invasive Species,,KY
231051969,103889155,Zosterops conspicillatus,Extinct,,2023,2023-03-27 00:00:00 UTC,3.1,English,"The last known sighting was in 1983, and the species is considered Extinct.",Similar to the extant Z. saypani the species is thought to have been found in a wide range of habitats from native limestone forest to scrubby secondary growth of disturbed habitats and even urban areas.,The species' demise is thought to be due to the invasive Brown Tree Snake Boiga irregularis (van Balen 2016). In 1976 its habitat was also devastated by super-typhoon Pamela (Hume 2017).,This species is extinct.,,"Zosterops conspicillatus was formerly found on Guam, last recorded in 1983 and is now extinct (del Hoyo et al. 2008). The introduction of the Brown Tree Snake Boiga irregularis is the most likely cause (van Balen 2016, Hume 2017).",,Terrestrial,,Oceanian,1983,FALSE,FALSE,Global,103889155,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,Zosterops conspicillatus,"(Kittlitz, 1832)",,,,EX,Bridled White-eye,Pacific Islands,Pacific Islands,Invasive Species,Invasive Species,,NZ
231057904,22707354,Myiagra freycineti,Extinct,,2024,2023-09-29 00:00:00 UTC,3.1,English,"This species formerly occurred on Guam, but became Extinct in 1983. Predation by the introduced brown tree snake was the cause of its extinction.",It inhabited forest.,Its rapid decline to extinction was due to the depredations of introduced brown tree snake Boiga irregularis (Savidge 1987).,No extant population remains.,,"Myiagra freycineti was endemic to Guam (to USA), where it was once common but restricted to the northern plateau by the 1970s (Jenkins 1983, Hume 2017).",,Terrestrial,,Oceanian,1983,FALSE,FALSE,Global,22707354,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Myiagra,Myiagra freycineti,"Oustalet, 1881",,,,EX,Guam Flycatcher,North America,United States,Invasive Species,Invasive Species,,EU
231059236,22724444,Pomarea pomarea,Extinct,,2023,2023-03-27 00:00:00 UTC,3.1,English,"This species was endemic to the island of Maupiti, French Polynesia, but is now Extinct as a result of habitat loss and the action of invasive species. It has not been recorded since the type specimen was collected in 1823.",It is likely to have inhabited forest at all altitudes.,The Society Islands have lost most of their original vegetation and their avifauna has suffered greatly through competition and predation from introduced species (Todd 1984); these factors are likely to have caused its extinction.,No extant population remains.,,"Pomarea pomarea is known only from the type specimen, collected on Maupiti, Society Islands, French Polynesia, by Jules de Blosseville in 1823 (Holyoak and Thibault 1984). It presumably became extinct soon after, as it has not been recorded since.",,Terrestrial,,Oceanian,1823,FALSE,FALSE,Global,22724444,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,Pomarea pomarea,"(Garnot, 1828)",,,,EX,Maupiti Monarch,Pacific Islands,French Polynesia,Invasive Species; Habitat Loss; Overharvesting,Invasive Species,,TO
232856457,232856397,Coregonus obliterus,Extinct,,2024,2023-11-03 00:00:00 UTC,3.1,English,"Global and European regional assessment: Extinct (EX)EU 27 regional assessment: Not RecordedThe Obliterated Whitefish was endemic to Europe, where it occurred in Lake Zug, Switzerland. The species has not not been observed in the wild since the early 20th century and no ex situ subpopulations exist. The species is therefore assessed as Extinct.","Lake Zug is a meromictic, perialpine, naturally oligotrophic lake formed after the last glacial period. It has a maximum depth of 197 metres, and is subdivided by a peninsula into a deep southern basin with steep slopes and a shallower northern basin.Three whitefish species which differed in traits related to feeding and reproductive ecology along depth gradients were formerly endemic to the lake, two of which are now extinct.The Obliterated Whitefish is understood to have been a profundal specialist feeding on benthic prey.The annual reproductive period probably extended from mid-September to mid-October, and spawning took place in the deeper parts of the lake.","Discharge of urban waste water and agricultural runoff into its tributary rivers caused Lake Zug to become increasingly eutrophic from the early 19th century onwards, and by the early 1980s it was among the most polluted lakes in Switzerland.These conditions are believed to have driven the extinction of the Obliterated Whitefish and Zug Whitefish (Coregonus zugensis) due to depletion of oxygen in the water column below c. 100 metres depth, leading to their profundal spawning sites becoming inaccessible.The Enduring Whitefish (Coregonus supersum) is the only endemic congener that remains extant in the lake, and is likely to have survived because it is able to complete its life cycle in comparatively shallow water.A secondary outcome of such changes in the available range of spawning depths is the potential for overlap and increased gene flow between different whitefish species that were formerly segregated along depth gradients. This raises the possibility of speciation reversal and extinction events due to hybridisation and introgression, which have been observed in some other Swiss lakes but not yet studied in Lake Zug.","Fisheries records suggest that this species was declining by the 1870s, and became extinct prior to 1950.",,"This species was endemic to Lake Zug (fr. Lac de Zug; de. Zugersee) in the upper Rhine River system, Switzerland.",This species was formerly harvested on a commercial basis.,Freshwater (=Inland waters),,Palearctic,1939,FALSE,FALSE,Global & Europe,232856397,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,Coregonus obliterus,"Selz &amp; Seehausen, 2023",,,,EX,Obliterated Whitefish,Europe,Europe,Agriculture; Pollution; Urbanization,Agriculture,,PF
235578991,22708835,Turdus ravidus,Extinct,,2023,2023-05-23 00:00:00 UTC,3.1,English,"This species was known from the island of Grand Cayman, but it has been driven to extinction by logging of its forest habitat. The last sight records date from 1938, and it was definitely Extinct by 1965.","Its habitat was dense ""knife-edged coral-rock, swamp, and mangroves, with patches here and there of the poisonous manchineel tree and of climbing cactus"" (Savage English 1916).","The reasons for the species' disappearance are not fully clear. It presumably declined as the island's forests were progressively cleared (Johnston 1969, Larsen 2020). Further contributing factors may be severe hurricanes and the introduction of non-native mammals, including feral cats (Larsen 2020).",No extant population remains.,,"Turdus ravidus is known from four collections (21 specimens in total) from Grand Cayman, Cayman Islands (to UK). The last specimens were collected (by W. W. Brown) in 1911 (Bangs 1916), and the last sight record (by C. B. Lewis) was in 1938 (Johnston 1969). It was extinct by 1965 (Bradley 2000).",,Terrestrial,,Neotropical,1938,FALSE,FALSE,Global,22708835,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,Turdus ravidus,"(Cory, 1886)",,,,EX,Grand Cayman Thrush,Europe,Europe,Invasive Species; Habitat Loss,Invasive Species,,AU
235580956,22698593,Traversia lyalli,Extinct,,2023,2023-05-22 00:00:00 UTC,3.1,English,"This species was known from Stephens Island, New Zealand, but likely became Extinct in 1895. Predation by feral cats is thought to have driven its decline.",The species was flightless and restricted to the rocky ground (Millener 1989).,"Construction of a lighthouse on Stephens Island in 1894 led to the clearance of most of the island's forest, with predation by feral cats driving the species to extinction (Tyrberg and Milberg 1991, Hume 2017).",No extant population remains.,,"Traversia lyalli is only known from recent times from Stephens Island, New Zealand (Greenway 1967), although it is common in fossil deposits from both of the main islands (Worthy and Holdaway 1994). It was last recorded in 1894, when several were caught by the lighthouse keeper's cat (Hume 2017). It was extinct by November 1895, but it had survived into that year, with Henry Travers finding a cat-caught specimen in February (Tennyson and Martinson 2006).",,Terrestrial,,Australasian,1894,FALSE,FALSE,Global,22698593,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Traversia,Traversia lyalli,"(Rothschild, 1894)",,,,EX,Stephens Island Rockwren,Oceania,New Zealand,Invasive Species; Habitat Loss; Urbanization,Invasive Species,,PF
237471616,136721,Bos primigenius,Extinct,,2023,2023-08-27 00:00:00 UTC,3.1,English,Bos primigenius is globally Extinct. The North African subspecies B. p. mauritanicus and South Asian subspecies B. p. namadicus both became extinct in the early Holocene. The Eurasian subspecies B. p. primigenius became extinct across most of Europe before the year 1500 CE but persisted in Poland until 1627 CE and in Romania and Bulgaria until the mid-17th or early 18th centuries.,"The last populations of Bos primigenius primigenius in Europe occurred in dense forest and marshy woodland (Rokosz 1995, van Vuure 2005).","Habitat loss and hunting are considered to have caused the decline and eventual extinction of the species; disease also affected the last surviving population in Poland (Rokosz 1995, van Vuure 2005).",There is no information on former population size.,,"Bos primigenius mauritanicus (North Africa) and B. p. namadicus (South Asian subcontinent) became extinct in the early Holocene.The range of B. p. primigenius once extended across Eurasia from the United Kingdom in the west and the Gulf of Finland, Denmark, and southern Sweden in the north through most of Europe and the Near East to the southern Urals and possibly Turkmenistan, but this range contracted markedly during the late Pleistocene and Holocene (Heptner et al. 1961), most likely due to habitat loss and hunting. By the 13th century, the Aurochs survived only in small numbers in Eastern Europe, where hunting it became a privilege of nobles and later royals (van Vuure 2005). In Poland the Aurochs was no longer common by the 13th century and the last herd survived in the Jaktorów forest, Masuria, where it was strictly protected by royal decree and hunting Aurochs was strictly reserved for kings under pain of death (Swiecicki 1634). Numbers decreased from around 50 individuals in the mid-16th century to four individuals by 1601 and in 1630, the King’s inspector of Jaktorów was informed by local people that the last remaining female had died three years earlier in 1627 (Rokosz 1995). Subfossil data indicate that Aurochs survived in Transylvania (northwestern Romania) until the 14th to 16th century (Bejenaru et al. 2013), and in western Moldavia (also in Romania) probably until the early 17th century (Nemeth et al. 2016). In Bulgaria it apparently survived until the second half of the 17th to the first half of the 18th century (Boev 2021).Archaeozoological and genetic data indicate that Aurochs were first domesticated from B. p. primigenius in the Fertile Cresent area of modern-day southeastern Anatolia and northern Syria, approximately 10,500 years ago, from an estimated 80 founders, giving rise to the taurine cattle Bos taurus, and that a second domestication (of B. p. namadicus) occurred about 1500 year later giving rise to the zebu Bos indicus line (Bollongino et al. 2012; Park et al. 2015; Pitt et al. 2019).Domesticated Bos taurus cattle spread westwards throughout Europe and into North Africa where some further introgression with wild Aurochs may have occurred (Pitt et al. 2019). Both domestic forms, Bos indicus and Bos taurus, are now distributed almost worldwide and feral populations have become established in several places.",The Aurochs was extensively hunted when it was still extant.,Terrestrial,The species is extinct. Various projects have been proposed to recreate the species using ancient DNA.,Indomalayan|Palearctic,1627,FALSE,FALSE,Global,136721,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,Bos primigenius,"Bojanus, 1827",,,,EX,Aurochs,Europe,Europe,Habitat Loss; Overharvesting; Disease,Habitat Loss,,AU
238086085,62307504,Eclectus infectus,Extinct,,2023,2023-06-16 00:00:00 UTC,3.1,English,"This species may have survived as recently as the late 18th century, but became Extinct most likely as a result of over-hunting and predation by invasive mammals.",Nothing directly relating to the habits of this lost species is known.,This species was presumably driven to extinction by overhunting and predation from introduced mammals (Hume 2017).,None remain.,,"Eclectus infectus was described by D. W. Steadman (2006a) from bones found at archaeological (late Holocene) and paleontological (late Pleistocene) sites on three islands in Tonga, and presumably relates to a drawing of a parrot from the Malaspina expedition to Vava’u, Tonga in 1793 (Steadman 2006b, Olson 2006), soon after which time it presumably became extinct. It may possibly have also occurred on Vanuatu and Fiji (Hume and Walters 2012).",Over-hunting presumably played a role in this species' extinction (Hume 2017).,Terrestrial,,Oceanian,1793,FALSE,FALSE,Global,62307504,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eclectus,Eclectus infectus,"Steadman, 2006",,,,EX,Oceanic Eclectus,Pacific Islands,Pacific Islands,Invasive Species; Overharvesting,Invasive Species,,AU
238086539,22728673,Cyanoramphus ulietanus,Extinct,,2023,2023-06-16 00:00:00 UTC,3.1,English,"This species was known from the island of Raiatea, French Polynesia, but it is now Extinct, probably as a result of habitat clearance or the action of invasive species. Two specimens were collected in the early 1770s and its extinction likely followed.","It was presumably a forest species, as this was the native vegetation of all of the Society Islands (Forshaw and Cooper 1989).","The reasons for its extinction are unknown, but may have been the result of the clearance of the islands' forests, hunting, or predation by introduced species (Forshaw and Cooper 1989).",No extant population remains.,,"Cyanoramphus ulietanus is only known from two specimens from Raiatea, French Polynesia (Forshaw and Cooper 1989), likely collected on James Cook's voyage in 1773 or 1774, and now in Vienna (Austria) and Tring (U.K.) (Knox and Walters 1994, Hume 2017).",Over-hunting likely contributed to this species' disappearance (Hume 2017).,Terrestrial,,Oceanian,1774,FALSE,FALSE,Global,22728673,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,Cyanoramphus ulietanus,"(Gmelin, 1788)",,,,EX,Raiatea Parakeet,Pacific Islands,French Polynesia,Invasive Species; Habitat Loss; Overharvesting; Unknown,Invasive Species,,FM
238846083,22684834,Nestor productus,Extinct,,2023,2023-06-29 00:00:00 UTC,3.1,English,"This species was known from Norfolk and Phillip Island, but was likely Extinct by the mid 1800s. Habitat clearance and hunting are thought to have been the major drivers.","It inhabited rocks and treetops, and was seen feeding on blossoms.","It was reportedly tame, and hence heavily hunted for food by convicts and early settlers and easily trapped as a pet.",No extant population remains.,,"Nestor productus was endemic to Norfolk Island (to Australia) and adjacent Phillip Island, Australia. It became extinct in the wild in the mid-19th century on Norfolk Island, and possibly a little later on Phillip Island. The last known living bird was in captivity in London in 1851 (Garnett et al. 2011). At least seven specimens exist (Forshaw and Cooper 1989).",The species declined rapidly due to over-hunting (Hume 2017).,Terrestrial,,Oceanian,1825-1854,FALSE,FALSE,Global,22684834,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,Nestor productus,"(Gould, 1836)",,,,EX,Norfolk Island Kaka,Oceania,Australia,Habitat Loss; Overharvesting,Habitat Loss,,GU
238867701,22685182,Cyanoramphus zealandicus,Extinct,,2023,2023-06-29 00:00:00 UTC,3.1,English,"This species was known from Tahiti, French Polynesia, but it has not been recorded since 1844 and is now Extinct. Possible causes include deforestation, hunting and predation by introduced species.","Like Raiatea Parakeet C. uleitanus, the species was presumably a forest bird (Forshaw and Cooper 1989).","Its demise could have resulted from habitat loss, hunting or predation by introduced species (Forshaw and Cooper 1989, Hume 2017).",None remain.,,"Cyanoramphus zealandicus is known from Tahiti, French Polynesia, from three specimens (two of which are now in Liverpool and one in Tring, U. K.) collected on James Cook's voyage in 1773, a fourth collected by G. Amadis in 1842, now in Perpignan (France) and a fifth collected by M. J. de Marolles in 1844, now in Paris (France) (Voisin et al. 1995).",Over-hunting likely contributed to this species' disappearance (Hume 2017).,Terrestrial,,Oceanian,1844,FALSE,FALSE,Global,22685182,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,Cyanoramphus zealandicus,"(Latham, 1790)",,,,EX,Black-fronted Parakeet,Pacific Islands,French Polynesia,Invasive Species; Habitat Loss; Overharvesting,Invasive Species,,MP
238869019,22685156,Psephotellus pulcherrimus,Extinct,,2023,2023-06-29 00:00:00 UTC,3.1,English,"This species was formerly found in eastern Australia, but it is now Extinct owing mainly to drought and overgrazing. It has not been recorded since 1927.","It was a specialist of open savanna woodland and shrubby grassland, feeding on native grass seeds and nesting in termite mounds (Olsen 2007).","Its extinction was probably sealed by a reduction of its food supply due to drought and overgrazing (Olsen 2007). Altered fire frequencies and the spread of prickly pears (Joseph 1988), disease, trapping and egg-collecting (Garnett 1992), predation of nests by introduced and native species (Chisholm 1922) and clearance of eucalypts by ringbarking (Kiernan 1993) also contributed. Following major reduction in the species' population size, it appears that inbreeding inhibited its fertility (Jerrard 2008).",None remain.,,"Psephotellus pulcherrimus was found in eastern Australia, only reported with certainty from southeastern Queensland. Claims from the north of the state are likely to have been mistaken. The species is also often said to have been found in New South Wales, but there have been no confirmed records (Olsen 2007). It was locally common although generally scarce in the 19th century (Forshaw and Cooper 1989), but then declined rapidly and was thought to have become extinct as a result of the drought of 1902 until it was rediscovered in 1918 (Chisholm 1922). The last confirmed observation was in 1927 (Hume 2017). Some credible reports continued into the 1930s and '40s (Olsen 2007), but although Kiernan (1993) claims to have seen five birds in 1990, the species is now considered Extinct (Collar et al. 1994).",Trapping for the pet trade likely contributed to this species' decline (Hume 2017).,Terrestrial,,Australasian,1927,FALSE,FALSE,Global,22685156,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,Psephotellus pulcherrimus,"(Gould, 1845)",,,,EX,Paradise Parrot,Oceania,Australia,Invasive Species; Habitat Loss; Disease; Climate Change; Fire,Invasive Species,,MP
238884608,22710511,Aplonis fusca,Extinct,,2023,2023-06-29 00:00:00 UTC,3.1,English,"This species was formerly found on the Australian islands of Norfolk and Lord Howe, but it is now Extinct owing to Black Rat predation, habitat destruction and competition with introduced birds. The last record was of the nominate subspecies on Norfolk Island in 1923; it was certainly gone by the time the island was visited in 1968.","Though it is likely to have inhabited forest and scrub it also fed on fruit and crops, and was even regarded as something of a pest. It nested in tree hollows (Garnett et al. 2011).","The extinction of the Lord Howe Island population was due to the arrival of Black Rat Rattus rattus on the island in 1918 (Hume 2017). The reasons for the extinction of the Norfolk Island population are less clear, however may have become extinct as a result of habitat destruction and competition with introduced birds (Garnett 1992, Hume 2017). This population was also persecuted as it fed on fruit and crops (Hume 2017).",No extant population remains.,,"Aplonis fusca was endemic to Norfolk Island (to Australia) and Lord Howe Island, Australia (Garnett 1992). On Lord Howe Island, the population of subspecies hulliana tumbled to extinction from numbering thousands in 1913-1915 - it was not seen after 1918 and was certainly extinct by 1928 (Sharland 1929, Hindwood 1940, Garnett 1992). The nominate subspecies on Norfolk Island was last recorded in 1923 (Garnett 1992), although its absence was not noted until 1968 (Smithers and Disney 1969).",,Terrestrial,,Oceanian,1923,FALSE,FALSE,Global,22710511,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,Aplonis fusca,"Gould, 1836",,,,EX,Tasman Starling,Oceania,Australia,Invasive Species; Habitat Loss; Agriculture,Invasive Species,,PF
238886213,22710496,Aplonis corvina,Extinct,,2023,2023-06-29 00:00:00 UTC,3.1,English,"This species was known from the island of Kosrae, Micronesia, but it is now Extinct likely due to forest disturbance and predation by introduced rats. The last specimens were taken in 1827, and it was absent when the island was next visited in 1880.",It inhabited mountain forests.,"Its extinction may have been partly attributable to depredation by introduced rats, which were accidentally introduced by whalers and are abundant on the island. However, forest disturbance likely also played a role (Hume 2017).",None remain.,,"Aplonis corvina was endemic to Kosrae, Caroline Islands, Federated States of Micronesia (Greenway 1967). It is only known from two specimens, both collected by Heinrich von Kittlitz in 1827 (Knox and Walters 1994), and both now in St Petersburg (Pratt et al. 1987). It was extinct by the time that Otto Finsch visited the island in 1880 (Greenway 1967).",,Terrestrial,,Oceanian,1827,FALSE,FALSE,Global,22710496,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,Aplonis corvina,"(Kittlitz, 1833)",,,,EX,Kosrae Starling,Island,Island,Invasive Species,Invasive Species,,PF
241563797,103780078,Acrocephalus luscinius,Extinct,,2023,2023-08-04 00:00:00 UTC,3.1,English,"This species qualifies as Extinct. It is likely that the introduced Brown Tree Snake Boiga irregularis delivered the final blow to the species following significant habitat loss from wetland drainage and increased frequency in fires, potential impacts from pesticides and impacts of a variety of additional introduced species (Reichel et al. 1992, Kennerley and Pearson 2010).","Acrocephalus luscinius was almost exclusively found in freshwater wetland and wetland edge vegetation (Engbring et al. 1982, Reichel et al. 1992, USFWS 1998).","The species was exterminated as a result of predation by the introduced Brown Tree Snake (Boiga irregularis). Several other factors are likely to have also contributed, including wetland destruction and drainage, pesticide-use, major fires and additional introduced species (Hume 2017).","The last confirmed sighting of this species was made in 1969, having been said to still be ‘fairly common’ in parts of the Agana Swamp in 1967 or 1968 before rapidly disappearing from this, the species’ last site (Reichel et al. 1992). As with A. yamashinae the species was primarily restricted to wetland habitats, which suffered considerable disturbance (Reichel et al. 1992). It is likely that the introduced Brown Tree Snake Boiga irregularis delivered the final blow to the species following significant habitat loss from drainage and fires, potential impacts from pesticides and impacts of a variety of additional introduced species (Reichel et al. 1992, Kennerley and Pearson 2010).",,This species is historically known from Guam (to USA).,,Terrestrial|Freshwater (=Inland waters),,Oceanian,1969,FALSE,FALSE,Global,103780078,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,Acrocephalus luscinius,"(Quoy &amp; Gaimard, 1830)",,,,EX,Guam Reed-warbler,North America,United States,Invasive Species; Habitat Loss; Water Modification; Pollution,Invasive Species,,US
